UserID,City,State,Country,ZipCode,DegreeType,Major,GraduationDate,WorkHistoryCount,TotalYearsExperience,CurrentlyEmployed,ManagedOthers,ManagedHowMany,MajorCategoryID
556609,Rockford,IL,US,61114,None,Computer Programming,,6,112.0,No,No,0,110.0
556919,Skokie,IL,US,60077,PhD,Pharmacy,2010-05-01 00:00:00,6,7.0,,No,0,164.0
559172,Des Plaines,IL,US,60016,High School,Not Applicable,,3,5.0,Yes,No,0,0.0
559723,Chicago,IL,US,60657,Bachelor's,Human Resource Management and Sport Management,2012-05-01 00:00:00,6,4.0,Yes,No,0,187.0
560798,Chicago,IL,US,60606,None,Education,,3,21.0,No,No,0,131.0
562150,University Park,IL,US,60484,Bachelor's,Sociology,2003-12-01 00:00:00,4,4.0,No,Yes,100,0.0
562189,Orland Park,IL,US,60462,High School,Not Applicable,1991-01-01 00:00:00,4,16.0,No,No,0,0.0
563052,Chicago,IL,US,60630,Bachelor's,Information and Decision Sciences and Marketing,,6,13.0,Yes,No,0,134.0
563274,Blue Island,IL,US,60406,Bachelor's,Science Geography,2003-01-01 00:00:00,4,7.0,Yes,No,0,98.0
563584,Naperville,IL,US,60540,Bachelor's,Organizational Communication,2011-06-01 00:00:00,9,8.0,Yes,No,0,194.0
564042,Columbia,IL,US,62236,None,....Business and General Studies,,6,23.0,No,No,0,117.0
565455,Poplar Grove,IL,US,61065,None,,,7,25.0,Yes,No,0,
566811,Plainfield,IL,US,60544,Bachelor's,Electronic Engineering Technology,1990-01-01 00:00:00,8,33.0,Yes,No,0,128.0
568226,Lansing,IL,US,60438,Bachelor's,Information Technology,2011-01-01 00:00:00,6,20.0,Yes,No,0,134.0
569356,Frankfort,IL,US,60423,Bachelor's,Health Education,2011-05-01 00:00:00,6,6.0,,No,0,131.0
569833,Litchfield,IL,US,62056,Bachelor's,"Animal Science, 2nd Major Psychology",2011-05-01 00:00:00,3,3.0,,No,0,98.0
570247,Mount Prospect,IL,US,60056,None,Computer Networking,2001-01-01 00:00:00,3,9.0,Yes,No,0,110.0
571909,Chicago,IL,US,60620,None,,,1,0.0,,No,0,
572110,Rockford,IL,US,61104,High School,HS Diploma,2008-05-01 00:00:00,3,4.0,Yes,No,0,0.0
574470,Schaumburg,IL,US,60194,Bachelor's,Pharmacy,2008-01-01 00:00:00,1,1.0,No,No,0,164.0
574750,Sauk Village,IL,US,60411,High School,Not Applicable,1988-06-01 00:00:00,8,10.0,No,No,0,0.0
576363,Chicago,IL,US,60626,Bachelor's,Accounting,,4,13.0,Yes,No,0,44.0
576494,Broadview,IL,US,60155,None,,2007-01-01 00:00:00,4,17.0,No,No,0,
577555,Winnetka,IL,US,60093,Master's,,1991-01-01 00:00:00,1,0.0,Yes,No,0,
579301,Aurora,IL,US,60506,High School,Not Applicable,2008-01-01 00:00:00,3,4.0,No,No,0,0.0
579565,Dolton,IL,US,60419,High School,,2005-10-01 00:00:00,4,11.0,Yes,Yes,25,
579573,Naperville,IL,US,60564,Bachelor's,Engineering,1989-01-01 00:00:00,10,22.0,No,No,0,170.0
579989,Morton Grove,IL,US,600531804,PhD,,2012-04-01 00:00:00,4,7.0,No,No,0,
580978,Schaumburg,IL,US,60193,Bachelor's,Advertising Design,2008-09-01 00:00:00,3,5.0,,No,0,81.0
581925,Bolingbrook,IL,US,60440,High School,Not Applicable,2006-01-01 00:00:00,4,6.0,No,No,0,0.0
582564,Ridge Farm,IL,US,61870,None,,,2,9.0,No,No,0,
584849,Chicago,IL,US,60607,Bachelor's,Civil Engineering,1994-12-01 00:00:00,3,18.0,Yes,No,0,170.0
584951,Carol Stream,IL,US,60188,Vocational,HPLC / GC operation and troubleshooting,2006-10-01 00:00:00,4,7.0,Yes,Yes,8,0.0
585335,Bolingbrook,IL,US,60440,Bachelor's,Psychology and Counseling,1991-01-01 00:00:00,6,33.0,No,No,0,173.0
585749,O Fallon,IL,US,62269,High School,Liberal Arts,2014-05-01 00:00:00,2,7.0,No,Yes,70,111.0
588023,Jacksonville,IL,US,62650,Bachelor's,Paralegal Studies,2005-01-01 00:00:00,4,19.0,Yes,Yes,8,117.0
588264,Algonquin,IL,US,60102,Associate's,,,4,5.0,Yes,No,0,
588881,Chicago,IL,US,60609,High School,Not Applicable,1988-08-01 00:00:00,5,23.0,Yes,No,0,0.0
589384,Oak Park,IL,US,60304,Master's,International Business & Marketing,2005-01-01 00:00:00,6,17.0,Yes,No,0,191.0
589639,Chicago,IL,US,60615,None,,1983-01-01 00:00:00,4,28.0,Yes,No,0,
590263,Gilberts,IL,US,60136,None,design,,4,9.0,No,No,0,81.0
590301,Peoria,IL,US,61604,None,,,3,11.0,Yes,No,0,
590382,Chicago,IL,US,60617,Bachelor's,Business Administration/Project Management,,3,15.0,No,Yes,15,80.0
591436,Steger,IL,US,60475,Bachelor's,Business Administration,2013-01-01 00:00:00,3,6.0,No,No,0,80.0
593337,Rockton,IL,US,61072,High School,Not Applicable,2009-06-01 00:00:00,4,4.0,Yes,No,0,0.0
594423,Wheeling,IL,US,60090,None,,,6,10.0,No,No,0,
594643,Alsip,IL,US,60803,Bachelor's,Family and Child Studies,2011-05-01 00:00:00,4,8.0,No,No,0,117.0
594830,Rockford,IL,US,61108,Bachelor's,Communications,2010-01-01 00:00:00,5,6.0,Yes,No,0,124.0
595035,Homer Glen,IL,US,60491,None,Speech Pathology and Audiology,1987-01-01 00:00:00,2,25.0,No,No,0,0.0
595442,Chicago,IL,US,60617,Bachelor's,,,3,6.0,No,No,0,
596042,Chicago,IL,US,60623,Bachelor's,Nursing,2009-06-01 00:00:00,3,5.0,Yes,No,0,130.0
596726,South Beloit,IL,US,61080,None,industrial,,4,9.0,Yes,No,0,173.0
596803,Chicago,IL,US,60634,None,Hospitality Hotel And Travel,2014-04-01 00:00:00,3,15.0,Yes,Yes,25,174.0
597090,North Aurora,IL,US,60542,High School,,1982-06-01 00:00:00,2,29.0,,No,0,
597564,Morton Grove,IL,US,60053,PhD,"Pharmacy (PharmD [USA], PharmD or BS/BPharm [Canada])",2012-05-01 00:00:00,1,5.0,Yes,No,0,164.0
597977,South Elgin,IL,US,60177,Master's,Accounting and Finance,2011-02-01 00:00:00,8,22.0,Yes,Yes,7,79.0
598139,Champaign,IL,US,61822,Bachelor's,Business,2009-05-01 00:00:00,4,16.0,No,No,0,21.0
599006,Berwyn,IL,US,60402,None,,,3,3.0,Yes,No,0,
599689,Champaign,IL,US,61820,Master's,Accountancy,2012-05-01 00:00:00,4,4.0,No,Yes,60,0.0
600183,Chicago,IL,US,60618,Bachelor's,Finance,2010-05-01 00:00:00,6,6.0,Yes,No,0,79.0
600233,Chicago,IL,US,60649,High School,Not Applicable,2000-06-01 00:00:00,1,11.0,No,No,0,0.0
600359,Chicago,IL,US,60601,None,,2011-11-01 00:00:00,5,14.0,No,No,0,
600604,Minooka,IL,US,60447,None,,,1,4.0,Yes,Yes,35,
601277,Algonquin,IL,US,60102,High School,Not Applicable,,7,18.0,Yes,No,0,0.0
602078,Chicago,IL,US,60649,High School,Not Applicable,,4,6.0,No,No,0,0.0
603224,Bartlett,IL,US,60103,High School,Not Applicable,1985-05-01 00:00:00,0,,No,Yes,12,0.0
603567,Hoffman Estates,IL,US,60169,Bachelor's,Marketing,,9,4.0,Yes,No,0,23.0
604244,Naperville,IL,US,60540,Master's,Finance,,2,27.0,Yes,Yes,10,79.0
605491,Crete,IL,US,60417,Bachelor's,Political Science,2006-05-01 00:00:00,4,6.0,Yes,No,0,98.0
605576,Rockford,IL,US,61103,Master's,,2011-01-01 00:00:00,3,15.0,Yes,No,0,
605716,Bloomington,IL,US,61704,Associate's,Applied Science Maintenance Technology,2012-05-01 00:00:00,3,11.0,No,No,0,98.0
606154,Waukegan,IL,US,60085,Bachelor's,Economics,2006-01-01 00:00:00,5,5.0,Yes,No,0,0.0
606894,Lake in the Hills,IL,US,60156,None,,,3,14.0,No,No,0,
607621,Lake Zurich,IL,US,60047,Bachelor's,Food and Beverage Management,2009-05-01 00:00:00,3,5.0,Yes,No,0,193.0
608113,Wauconda,IL,US,60084,None,,,2,12.0,Yes,Yes,15,
609753,Park Forest,IL,US,60466,High School,,,3,10.0,Yes,Yes,3,
612890,Chicago,IL,US,60621,None,Psychology,2005-06-01 00:00:00,4,7.0,No,Yes,22,173.0
614898,Chicago,IL,US,60647,Bachelor's,Mechanical Engineering,2002-01-01 00:00:00,3,10.0,Yes,Yes,18,148.0
616099,Belvidere,IL,US,61008,None,General Studies,2012-08-01 00:00:00,1,6.0,No,No,0,117.0
616663,Joliet,IL,US,60431,Bachelor's,Criminal Justice,1991-05-01 00:00:00,4,18.0,Yes,No,0,111.0
617784,Chicago,IL,US,60643,High School,Not Applicable,,7,10.0,No,No,0,0.0
617998,Joliet,IL,US,60435,Associate's,Business,1993-05-01 00:00:00,10,28.0,,No,0,21.0
618102,Belleville,IL,US,62226,High School,Regular/General High School/Secondary Diploma Program,2009-05-01 00:00:00,1,2.0,Yes,No,0,167.0
618648,Aroma Park,IL,US,60910,High School,,2003-01-01 00:00:00,3,1.0,No,No,0,
619543,Evergreen Park,IL,US,60805,Bachelor's,Accounting,2011-12-01 00:00:00,4,8.0,,No,0,44.0
619767,Saint Charles,IL,US,60174,Associate's,Computer Science,2014-01-01 00:00:00,2,8.0,Yes,No,0,98.0
620544,Chicago,IL,US,60612,None,,,5,15.0,No,No,0,
623612,Chicago,IL,US,60620,None,Food Service Sanitation Management,1995-01-01 00:00:00,8,25.0,No,No,0,193.0
623765,Morris,IL,US,60450,High School,Not Applicable,2007-05-01 00:00:00,4,1.0,Yes,No,0,0.0
626805,North Barrington,IL,US,60010,High School,Not Applicable,1999-06-01 00:00:00,2,11.0,No,Yes,10,0.0
626812,Woodridge,IL,US,60517,High School,Accounting and Business/Management,1980-04-01 00:00:00,4,14.0,Yes,Yes,5,44.0
630205,Collinsville,IL,US,62234,Bachelor's,Criminal Justice,2008-08-01 00:00:00,1,6.0,,No,0,111.0
630432,Chicago,IL,US,60637,None,State Certified Nursing Assistant,,5,11.0,No,No,0,130.0
631470,Waukegan,IL,US,60087,Vocational,"Anatomy, Medical",2004-03-01 00:00:00,5,8.0,Yes,No,0,30.0
632017,Markham,IL,US,60428,Bachelor's,Graphic Design,2011-02-01 00:00:00,4,4.0,Yes,No,0,81.0
632268,Cary,IL,US,60013,Associate's,,2012-02-01 00:00:00,4,4.0,No,No,0,
632463,Frankfort,IL,US,60423,High School,Not Applicable,2009-01-01 00:00:00,1,1.0,No,No,0,0.0
633547,Bloomington,IL,US,61704,Bachelor's,Interior and Environmental Design,2012-05-01 00:00:00,3,6.0,No,No,0,81.0
633868,Granite City,IL,US,62040,Bachelor's,Information Systems Security o,2010-06-01 00:00:00,4,7.0,No,No,0,134.0
633902,Belleville,IL,US,62221,None,,1994-01-01 00:00:00,9,23.0,Yes,No,0,
635393,Oak Forest,IL,US,60452,High School,Not Applicable,1992-01-01 00:00:00,4,16.0,No,No,0,0.0
635657,Waukegan,IL,US,60085,None,Business Administration,,4,12.0,Yes,No,0,80.0
637628,Wood Dale,IL,US,60191,Bachelor's,Electrical Engineering & Technology,,3,23.0,,No,0,179.0
638183,Bartlett,IL,US,60103,Bachelor's,Political Science,2011-12-01 00:00:00,2,4.0,No,No,0,98.0
638542,Springfield,IL,US,62704,None,art/design,,3,17.0,Yes,No,0,81.0
638750,Chicago,IL,US,60629,None,,2012-05-01 00:00:00,3,7.0,No,No,0,
639109,Summit Argo,IL,US,60501,Associate's,,,5,7.0,Yes,No,0,
639137,Chicago,IL,US,60632,Associate's,Paralegal Studies,2007-03-01 00:00:00,2,11.0,No,No,0,117.0
639916,Brookfield,IL,US,60513,Master's,Electrical Engineering,2010-03-01 00:00:00,3,5.0,Yes,Yes,2,179.0
641244,Rantoul,IL,US,61866,Bachelor's,Business Administration,2006-02-01 00:00:00,5,22.0,No,Yes,15,80.0
641454,Chicago Ridge,IL,US,60415,None,,,1,1.0,Yes,No,0,
641732,Chicago,IL,US,60652,High School,Dipolma,2011-04-01 00:00:00,4,4.0,Yes,No,0,0.0
641868,Oswego,IL,US,60543,Bachelor's,Marketing,2001-01-01 00:00:00,3,1.0,Yes,Yes,2,23.0
644834,Chicago,IL,US,60612,None,,2000-05-01 00:00:00,2,7.0,Yes,No,0,
645498,Chicago,IL,US,60615,Bachelor's,Psychology and History,2012-05-01 00:00:00,3,16.0,No,No,0,173.0
646907,Lansing,IL,US,60438,None,,1997-01-01 00:00:00,3,12.0,,No,0,
647570,Machesney Park,IL,US,61115,Associate's,Nursing,2008-01-01 00:00:00,3,4.0,Yes,No,0,130.0
647629,Lakemoor,IL,US,60051,Bachelor's,Mechanical Engineering,2011-12-01 00:00:00,4,4.0,Yes,Yes,50,148.0
647846,Chicago,IL,US,60629,None,,,5,15.0,Yes,Yes,24,
649055,Chicago,IL,US,60647,Bachelor's,Business Management,2012-04-01 00:00:00,4,7.0,No,No,0,21.0
650476,Aurora,IL,US,60506,High School,Not Applicable,1992-01-01 00:00:00,2,18.0,,No,0,0.0
650506,Aurora,IL,US,60506,None,,2012-04-01 00:00:00,5,14.0,Yes,No,0,
650649,O Fallon,IL,US,62269,Bachelor's,nursing,1987-01-01 00:00:00,4,17.0,,No,0,130.0
651487,Elk Grove Village,IL,US,60007,Master's,Information Management Sciences & Systems,1999-01-01 00:00:00,1,21.0,No,No,0,134.0
651580,Bloomington,IL,US,61704,Bachelor's,Health Administration,2011-01-01 00:00:00,5,13.0,Yes,No,0,63.0
651920,Chicago,IL,US,60622,None,Interior Design,2009-12-01 00:00:00,3,4.0,Yes,Yes,6,81.0
652275,Arlington Heights,IL,US,60005,None,,2007-01-01 00:00:00,4,13.0,Yes,No,0,
653945,Chicago,IL,US,60614,Associate's,,2003-05-01 00:00:00,4,19.0,,No,0,
654123,Chicago,IL,US,60629,High School,,2003-06-01 00:00:00,4,7.0,No,Yes,40,
654983,Markham,IL,US,60428,Master's,,2010-01-01 00:00:00,6,10.0,No,No,0,
656344,Glendale Heights,IL,US,60139,High School,Not Applicable,2008-05-01 00:00:00,4,6.0,Yes,No,0,0.0
656437,Bartlett,IL,US,60103,None,Business Development,,7,12.0,No,Yes,20,58.0
656521,Libertyville,IL,US,60048,Bachelor's,Business,2009-12-01 00:00:00,9,6.0,Yes,No,0,21.0
656836,Dolton,IL,US,60419,High School,"Education, General",1991-06-01 00:00:00,10,16.0,Yes,Yes,12,131.0
657253,Harvey,IL,US,60426,None,General Studies,1988-06-01 00:00:00,4,12.0,No,No,0,117.0
658081,Elmwood Park,IL,US,60707,None,General Welding,1988-06-01 00:00:00,6,19.0,No,No,0,35.0
658227,Belleville,IL,US,62226,Bachelor's,Management / Marketing,2012-11-01 00:00:00,4,14.0,Yes,Yes,8,23.0
659537,Lisle,IL,US,60532,High School,general,2004-06-01 00:00:00,5,7.0,Yes,Yes,3,35.0
660001,Gurnee,IL,US,60031,None,,,7,15.0,Yes,No,0,
660357,Plainfield,IL,US,60586,None,,,5,33.0,No,Yes,6,
660374,Skokie,IL,US,60077,Bachelor's,Business /B,2000-12-01 00:00:00,3,21.0,Yes,No,0,21.0
661130,Roselle,IL,US,60172,Bachelor's,Electrical Engineering,1975-12-01 00:00:00,10,22.0,Yes,Yes,50,179.0
661411,East Saint Louis,IL,US,62205,None,,,4,5.0,No,No,0,
662178,Rockdale,IL,US,60436,None,,,4,7.0,Yes,Yes,15,
662421,Chicago,IL,US,60611,Bachelor's,French & Arabic,1988-01-01 00:00:00,1,1.0,No,Yes,8,0.0
663260,Aurora,IL,US,60504,Master's,Project Management,2012-04-01 00:00:00,3,6.0,Yes,No,0,27.0
663290,Aurora,IL,US,60505,Bachelor's,Business Administration and Computer Science,2005-01-01 00:00:00,4,18.0,Yes,Yes,300,80.0
663925,Ingleside,IL,US,60041,Master's,Leadership and Management,2008-05-01 00:00:00,6,32.0,,No,0,17.0
663928,Park Forest,IL,US,60466,None,Pharmacy,2008-02-01 00:00:00,3,3.0,Yes,No,0,164.0
664575,Naperville,IL,US,60564,Bachelor's,"Business, and Human Resources",2014-01-01 00:00:00,8,25.0,Yes,Yes,8,49.0
665865,Olympia Fields,IL,US,60461,None,,,6,11.0,Yes,No,0,
666204,Chicago,IL,US,60651,High School,Business,2003-06-01 00:00:00,2,5.0,No,No,0,21.0
666247,Glendale Heights,IL,US,60139,Bachelor's,Public Administration,2007-12-01 00:00:00,6,5.0,,No,0,80.0
666327,Schaumburg,IL,US,60193,Bachelor's,Accounting,1996-08-01 00:00:00,4,15.0,Yes,Yes,2,44.0
666386,Elgin,IL,US,60120,Bachelor's,Criminal Justice/Law Enforcement Administration,2010-11-01 00:00:00,5,13.0,Yes,Yes,25,111.0
667237,Des Plaines,IL,US,60016,Master's,,2003-05-01 00:00:00,4,15.0,No,Yes,5,
667623,Deerfield,IL,US,60015,High School,Not Applicable,2005-01-01 00:00:00,4,5.0,No,No,0,0.0
669226,Bourbonnais,IL,US,60914,High School,Not Applicable,2006-01-01 00:00:00,3,8.0,Yes,No,0,0.0
669625,Highland Park,IL,US,60035,Bachelor's,Sociology,2010-12-01 00:00:00,4,9.0,Yes,No,0,0.0
671152,Manhattan,IL,US,60442,None,,,3,26.0,Yes,Yes,21,
671319,Chicago,IL,US,60643,Bachelor's,Sociology,2011-05-01 00:00:00,6,12.0,Yes,Yes,35,0.0
672706,Lake Zurich,IL,US,60047,High School,Not Applicable,2003-01-01 00:00:00,4,5.0,No,No,0,0.0
672764,Morton Grove,IL,US,60053,Bachelor's,Accounting,2007-06-01 00:00:00,3,10.0,,No,0,44.0
672974,Calumet City,IL,US,60409,Associate's,Business Administration,,9,14.0,Yes,No,0,80.0
673446,Willow Springs,IL,US,60480,Master's,Community and Economic Development,2012-12-01 00:00:00,4,6.0,Yes,No,0,58.0
673821,Hoffman Estates,IL,US,60169,Associate's,Fine Arts,1982-01-01 00:00:00,10,10.0,Yes,No,0,111.0
675115,Granite City,IL,US,62040,High School,Not Applicable,2004-01-01 00:00:00,9,12.0,Yes,Yes,4,0.0
675261,Oswego,IL,US,60543,Bachelor's,Finance and Business and Commerce,2011-12-01 00:00:00,3,5.0,Yes,No,0,79.0
675317,Chicago,IL,US,60620,High School,,2008-01-01 00:00:00,3,3.0,No,No,0,
675451,Chicago,IL,US,60645,Master's,Business Administration,1999-01-01 00:00:00,10,25.0,,No,0,80.0
675626,Glenwood,IL,US,60425,None,Mechanical Engineering Program,1978-01-01 00:00:00,7,34.0,Yes,Yes,15,148.0
675750,Aurora,IL,US,60503,None,Business Administration,,8,12.0,Yes,Yes,5,80.0
676518,Sparta,IL,US,62286,None,Dental Assisting,,6,4.0,Yes,Yes,5,2.0
677001,Maywood,IL,US,60153,None,Business Administration,2012-04-01 00:00:00,7,9.0,Yes,No,0,80.0
677004,Champaign,IL,US,61821,Bachelor's,Elementary Education,2000-01-01 00:00:00,5,9.0,No,Yes,30,131.0
677531,Chicago,IL,US,60644,None,,,6,13.0,Yes,No,0,
677907,Oswego,IL,US,60543,Bachelor's,Psychology,2012-05-01 00:00:00,4,5.0,Yes,No,0,173.0
678528,Chicago,IL,US,60629,High School,Not Applicable,,4,13.0,Yes,No,0,0.0
678566,Dolton,IL,US,60419,Associate's,Secretarial,1999-05-01 00:00:00,4,13.0,Yes,Yes,200,0.0
678848,Romeoville,IL,US,60446,None,Medical Assistant,2005-01-01 00:00:00,3,5.0,No,No,0,30.0
678904,Oak Lawn,IL,US,60453,Bachelor's,,1983-05-01 00:00:00,7,29.0,Yes,No,0,
678922,Berwyn,IL,US,60402,None,,,3,12.0,Yes,No,0,
680065,Joliet,IL,US,60435,Bachelor's,Integrative Biology,2009-08-01 00:00:00,3,1.0,No,No,0,0.0
680545,Chicago Heights,IL,US,60411,None,Automotive Technology,2010-09-01 00:00:00,3,3.0,Yes,No,0,116.0
680807,Danville,IL,US,61832,High School,,1992-05-01 00:00:00,3,21.0,,No,0,
681264,Decatur,IL,US,62521,None,,2009-05-01 00:00:00,1,3.0,Yes,No,0,
681409,Chicago Heights,IL,US,60411,Associate's,Automobile/Automotive Mechanics Technology/Technician,2011-05-01 00:00:00,3,8.0,No,Yes,8,116.0
683301,Glen Ellyn,IL,US,60137,High School,Not Applicable,2005-01-01 00:00:00,4,11.0,Yes,No,0,0.0
683881,Frankfort,IL,US,60423,Associate's,"System, Networking, and LAN/WAN Management/Manager",2003-08-01 00:00:00,6,14.0,,Yes,8,17.0
684118,Chicago,IL,US,60656,Bachelor's,Business Administration,2007-03-01 00:00:00,2,12.0,No,Yes,12,80.0
684354,Plainfield,IL,US,60585,None,,,2,11.0,No,No,0,
684489,Wheeling,IL,US,60090,Bachelor's,Classical Studies,2007-08-01 00:00:00,3,4.0,Yes,No,0,117.0
684738,Chicago,IL,US,60655,Master's,Clinical Social Work,2000-01-01 00:00:00,2,12.0,Yes,Yes,12,141.0
685090,Bloomington,IL,US,61704,Bachelor's,Business Administration,2010-01-01 00:00:00,3,7.0,Yes,No,0,80.0
688276,Chicago,IL,US,60640,Bachelor's,Criminal Justice,2005-05-01 00:00:00,2,7.0,Yes,No,0,111.0
690073,Chicago,IL,US,60623,None,Medical,2008-10-01 00:00:00,3,5.0,Yes,Yes,7,30.0
690661,Chicago,IL,US,60618,Associate's,,1996-04-01 00:00:00,6,11.0,Yes,No,0,
690779,Chicago,IL,US,60633,None,,,0,,No,No,0,
690888,Waukegan,IL,US,60085,Vocational,"A+, Network+, MCP, MCSA",2011-12-01 00:00:00,3,13.0,Yes,Yes,15,101.0
691996,Aurora,IL,US,60504,High School,"Business Administration and Management, General",1999-01-01 00:00:00,4,10.0,No,No,0,80.0
692425,Schaumburg,IL,US,60194,Master's,Finance and Accounting,1987-05-01 00:00:00,7,25.0,No,No,0,79.0
692447,Chicago,IL,US,60620,High School,Business Administration,2005-06-01 00:00:00,3,5.0,,No,0,80.0
692509,Evanston,IL,US,60203,High School,GED,1996-11-01 00:00:00,2,16.0,No,No,0,0.0
692734,Chicago,IL,US,60645,Bachelor's,Nonprofit Management,2011-01-01 00:00:00,6,12.0,Yes,No,0,17.0
692927,Hoffman Estates,IL,US,60192,Bachelor's,Business,1986-01-01 00:00:00,4,12.0,,No,0,21.0
693181,Orland Park,IL,US,60462,Bachelor's,Communication,2008-07-01 00:00:00,3,7.0,Yes,No,0,194.0
693757,Belleville,IL,US,62226,Associate's,Accounting,,3,8.0,No,No,0,44.0
693796,Chicago,IL,US,60636,None,Public Relations/Image Management,2013-05-01 00:00:00,1,4.0,,No,0,127.0
694279,Bensenville,IL,US,60106,None,this area through hands-on training,1975-01-01 00:00:00,1,11.0,No,Yes,1,182.0
694419,Chicago,IL,US,60653,High School,colege prep,1999-06-01 00:00:00,6,9.0,No,Yes,30,85.0
694601,New Lenox,IL,US,60451,High School,Not Applicable,,3,28.0,Yes,Yes,15,0.0
695723,Tinley Park,IL,US,60487,Bachelor's,Health Administration,2012-01-01 00:00:00,5,25.0,Yes,Yes,10,63.0
695953,Saint Charles,IL,US,60174,Bachelor's,Early Childhood Education,2010-01-01 00:00:00,10,13.0,No,No,0,131.0
696436,Chicago,IL,US,60613,Master's,Web Development,2012-04-01 00:00:00,4,16.0,Yes,Yes,5,166.0
696969,Peoria Heights,IL,US,61616,Bachelor's,Digital Forensics,2011-10-01 00:00:00,2,7.0,Yes,No,0,0.0
697442,Naperville,IL,US,60540,None,Occupational Education,1975-01-01 00:00:00,2,21.0,No,No,0,131.0
697743,Chicago,IL,US,60646,Bachelor's,Merchandising Management,,4,12.0,Yes,No,0,17.0
699443,Belleville,IL,US,62223,None,,,0,,No,No,0,
699847,Chicago,IL,US,60629,None,,,1,26.0,,No,0,
699974,Chicago,IL,US,60607,Bachelor's,Communications,2005-01-01 00:00:00,5,5.0,Yes,Yes,10,124.0
700811,Skokie,IL,US,60077,Master's,General Management. Accredited by AACSB International,,9,7.0,Yes,Yes,12,191.0
701219,Aurora,IL,US,605063,Master's,Political Science and Social Institutions,2008-08-01 00:00:00,6,11.0,Yes,No,0,98.0
701273,Atlanta,IL,US,61723,Bachelor's,Political Science,2011-05-01 00:00:00,1,4.0,No,Yes,40,98.0
701308,Belleville,IL,US,62221,Master's,Advertising & Marketing Communication,2010-08-01 00:00:00,4,8.0,,No,0,194.0
701378,Chebanse,IL,US,60922,None,,,5,24.0,,No,0,
701525,Chicago,IL,US,60618,Bachelor's,Business Administration,2010-06-01 00:00:00,3,13.0,Yes,No,0,80.0
701870,Chicago,IL,US,60680,Bachelor's,Finance,1992-01-01 00:00:00,7,19.0,Yes,No,0,79.0
702465,Frankfort,IL,US,60423,None,,1972-06-01 00:00:00,7,37.0,,No,0,
703600,Saint Charles,IL,US,60174,Vocational,"Lean Manufacturing, Cellular Manufacturing, Job Shop Supervision",2001-06-01 00:00:00,4,32.0,Yes,Yes,40,129.0
703617,Bellwood,IL,US,60104,High School,"Business Administration and Management, General",1993-06-01 00:00:00,3,17.0,Yes,Yes,5,80.0
704759,Evanston,IL,US,60203,None,,1993-06-01 00:00:00,5,27.0,No,Yes,58,
705484,Calumet City,IL,US,60409,Bachelor's,"Elementary Education, Business Administration",2012-05-01 00:00:00,5,9.0,Yes,Yes,4,131.0
705548,Aurora,IL,US,60505,Associate's,Business Administration,2008-06-01 00:00:00,7,9.0,,No,0,80.0
706141,Addison,IL,US,60101,Master's,Materials Science and Engineering,2011-03-01 00:00:00,3,4.0,,No,0,98.0
706495,Chicago,IL,US,60654,PhD,,2010-05-01 00:00:00,5,8.0,No,No,0,
706860,Brookfield,IL,US,60513,High School,Not Applicable,,6,36.0,Yes,No,0,0.0
708018,Newton,IL,US,62448,Associate's,Nursing,,10,9.0,Yes,Yes,16,130.0
709549,Chicago Ridge,IL,US,60415,None,Business Administration,2012-04-01 00:00:00,7,15.0,No,No,0,80.0
710181,Indian Head Park,IL,US,60525,Bachelor's,Marketing/Business Administration,1992-01-01 00:00:00,7,20.0,No,No,0,80.0
711923,Chicago,IL,US,60619,High School,Not Applicable,1992-01-01 00:00:00,4,14.0,Yes,No,0,0.0
712650,West Chicago,IL,US,60185,Bachelor's,Business Management,,4,13.0,No,No,0,21.0
712652,Decatur,IL,US,62521,Bachelor's,Marketing,2004-01-01 00:00:00,7,12.0,,No,0,23.0
713111,Lake Villa,IL,US,60046,Bachelor's,Sceinces,1984-03-01 00:00:00,8,22.0,No,Yes,4,0.0
713116,Schaumburg,IL,US,60173,Bachelor's,Public Relations,,4,3.0,Yes,No,0,127.0
714208,Riverdale,IL,US,60827,None,,,3,14.0,,No,0,
714655,Chicago,IL,US,60613,Bachelor's,Applied Behavioral Sciences,,5,20.0,No,No,0,0.0
714704,Grayslake,IL,US,60030,Bachelor's,Political Science,2006-05-01 00:00:00,3,3.0,Yes,Yes,4,98.0
715797,Blue Island,IL,US,60406,None,Management Association of Illinois,2000-01-01 00:00:00,1,8.0,No,Yes,65,17.0
716486,West Dundee,IL,US,60118,High School,Not Applicable,,3,13.0,No,No,0,0.0
717351,Dolton,IL,US,60419,High School,Not Applicable,2010-05-01 00:00:00,4,7.0,,No,0,0.0
